X_test,y_test,y_pred,y_pred_proba
205694,1,1,0.98781514
205696,1,4,0.33484167
205701,4,4,0.16527323
205705,4,4,0.09583253
205710,6,6,1.5096201e-05
205711,0,0,1.7747905e-05
205720,1,1,0.87579036
205721,1,1,0.86433446
205722,1,1,0.539526
205723,4,1,0.7102546
205724,1,4,0.42561853
205730,4,4,0.46280316
205733,4,4,0.088046715
205734,1,1,0.5954874
205742,4,1,0.8439429
205753,4,4,0.28724697
205754,1,1,0.51188976
205756,4,4,0.17319109
205763,1,1,0.86544317
205768,4,4,0.27982518
205772,4,4,0.07793559
205777,4,4,0.3733447
205781,1,1,0.61802465
205784,1,1,0.84941876
205789,4,4,0.14118424
205793,1,1,0.9734071
205797,1,1,0.6558663
205809,4,1,0.7532202
205812,1,1,0.95598537
205814,1,1,0.7467442
205818,1,1,0.73165965
205829,8,8,0.029948847
205833,2,2,0.16671698
205841,1,1,0.9066464
205842,4,1,0.67478925
205852,4,1,0.80020934
205858,1,1,0.9761578
205859,3,3,0.0006233693
205866,1,2,0.1561452
205867,4,4,0.18830656
205873,0,0,1.7546638e-05
205884,4,4,0.09724297
205886,2,2,0.20772852
205892,4,4,0.17810261
205893,1,1,0.87737817
205899,1,1,0.5218928
205904,1,1,0.9108876
205908,0,0,1.5509486e-05
205923,1,1,0.98251903
205924,5,5,0.0015801481
205936,4,4,0.09905421
205942,0,0,1.5926307e-05
205944,1,1,0.8255363
205950,9,1,0.8813408
205958,5,5,0.00803407
205976,1,1,0.97019535
205981,1,4,0.1751676
205996,4,4,0.21622986
205997,1,1,0.7778052
206010,1,1,0.80268097
206033,1,1,0.82403475
206034,4,1,0.7439446
206036,1,4,0.15740685
206040,4,4,0.08952691
206042,1,1,0.9395333
206063,1,1,0.95613444
206065,0,0,1.770672e-05
206070,1,1,0.8407661
206078,4,4,0.35255554
206087,1,4,0.18452156
206088,4,4,0.012236926
206102,4,4,0.35254517
206107,1,4,0.45065695
206135,4,1,0.8210942
206137,4,4,0.11218085
206139,4,4,0.1380183
206144,1,1,0.87235034
206146,0,0,1.7252454e-05
206156,4,1,0.76027507
206183,4,1,0.6388105
206187,4,1,0.60889214
206200,4,4,0.38890642
206209,0,0,1.8036748e-05
206212,1,1,0.9069859
206217,4,1,0.5492789
206223,1,1,0.633491
206227,4,4,0.16731498
206231,1,1,0.8604795
206234,1,1,0.9377958
206239,1,1,0.5136788
206245,1,4,0.13654795
206250,4,1,0.6403597
206255,0,0,1.4909184e-05
206257,1,4,0.28693917
206258,4,1,0.85114306
206260,1,1,0.7332725
206261,4,4,0.37806165
206264,4,1,0.6112822
206266,1,1,0.784188
206268,4,4,0.037352547
206275,9,1,0.93002236
206277,4,4,0.13970307
206280,4,1,0.851633
206282,4,4,0.4922892
206300,1,1,0.92660624
206303,0,0,1.530055e-05
206304,1,4,0.42102808
206311,1,4,0.40415084
206317,1,1,0.74410117
206320,4,4,0.43830308
206322,4,1,0.67590904
206325,1,1,0.7545502
206326,1,1,0.68260014
206328,1,1,0.9473073
206331,4,4,0.2506498
206334,1,4,0.36795253
206339,1,1,0.97553456
206345,1,1,0.9409291
206346,3,3,0.00019068476
206347,0,0,2.3833818e-05
206352,1,1,0.6430332
206360,0,0,1.7610711e-05
206363,1,1,0.89003855
206369,3,3,0.00018375636
206371,4,4,0.13374837
206376,1,1,0.79593235
206380,1,1,0.88143927
206390,1,1,0.9849385
206407,4,4,0.4037438
206418,2,2,0.24104525
206426,4,1,0.5112652
206435,4,1,0.7591985
206443,4,1,0.5630129
206445,1,4,0.15078588
206448,1,1,0.6363532
206452,2,2,0.19884497
206458,8,8,0.0399943
206459,0,0,1.8773842e-05
206471,5,5,0.00039006272
206477,6,6,1.4658537e-05
206483,4,1,0.6357177
206501,4,4,0.17265375
206503,1,4,0.38460353
206507,4,4,0.13678811
206508,1,1,0.8727988
206513,4,4,0.2844091
206515,5,5,0.00017616307
206527,1,1,0.8815247
206528,1,1,0.9167343
206531,4,4,0.35837403
206532,6,6,1.4720693e-05
206539,1,1,0.83665997
206541,1,1,0.64772177
206543,3,3,0.0006574237
206557,1,1,0.7883899
206560,4,4,0.33180818
206569,1,1,0.9595147
206580,4,4,0.11158689
206592,1,1,0.95068955
206610,1,1,0.8680577
206614,1,1,0.97133946
206617,4,4,0.0560219
206620,1,1,0.70400286
206627,4,4,0.44235694
206631,4,4,0.14798328
206647,4,1,0.5737379
206648,4,4,0.25606945
206653,6,6,1.3889208e-05
206656,1,4,0.38842812
206661,1,4,0.3541692
206662,1,1,0.6256243
206664,5,5,0.0008729196
206686,4,1,0.8718
206689,1,2,0.22491774
206693,1,1,0.77869666
206698,1,1,0.96110654
206702,1,1,0.9172388
206704,1,4,0.4867205
206705,1,4,0.38975394
206706,1,1,0.9577421
206708,2,2,0.020764418
206719,1,1,0.9039321
206722,4,4,0.20285511
206727,0,0,2.1406839e-05
206729,1,4,0.4648762
206733,4,1,0.56241107
206741,1,4,0.4931739
206747,5,5,0.0046155667
206749,4,4,0.11713312
206753,1,1,0.8133623
206758,0,0,1.8762328e-05
206760,2,1,0.4778378
206762,1,1,0.85931534
206765,4,4,0.3706724
206766,4,1,0.52458245
206772,1,4,0.4944199
206779,4,1,0.7766561
206781,1,1,0.79485416
206792,1,1,0.8727959
206796,1,1,0.8483999
206798,4,1,0.68899614
206804,1,1,0.8495116
206806,1,1,0.7636042
206813,4,4,0.1012903
206817,4,4,0.22031139
206822,1,1,0.78189355
206827,4,4,0.16858378
206832,1,4,0.18242452
206839,4,4,0.09311284
206849,4,4,0.16191354
206864,4,4,0.09879664
206868,1,1,0.9846207
206869,5,5,0.00096812
206870,4,4,0.05191168
206872,2,2,0.14604852
206873,1,1,0.54071546
206875,1,2,0.3152255
206876,1,1,0.8953782
206877,2,2,0.23783727
206879,1,1,0.5192846
206880,5,5,0.00866097
206881,6,6,1.6019656e-05
206885,1,1,0.84982556
206892,4,4,0.08480622
206904,1,4,0.473811
206916,1,1,0.9629544
206928,1,1,0.8089226
206934,1,1,0.89815474
206943,4,4,0.27156752
206944,4,4,0.13843559
206964,1,1,0.6411788
206965,4,4,0.3712462
206973,1,1,0.87706596
206981,1,4,0.38422057
206985,1,1,0.9110977
206997,1,1,0.8434263
206998,4,4,0.060401417
207002,1,4,0.43546987
207015,4,4,0.18639728
207021,1,1,0.6963136
207024,4,1,0.8234753
207031,4,4,0.10638743
207033,1,1,0.9734683
207040,3,3,0.005209623
207043,1,1,0.77346826
207046,4,4,0.195922
207047,4,1,0.60873
207055,1,4,0.3852412
207062,0,0,2.0070887e-05
207067,1,1,0.73854154
207068,1,4,0.41638008
207070,3,3,0.00020651317
207094,1,1,0.82833076
207095,4,4,0.36204907
207099,0,0,1.7584685e-05
207104,1,1,0.7121692
207106,1,1,0.9686193
207107,5,5,0.0032350996
207111,4,4,0.35296217
207116,4,4,0.33426785
207117,4,4,0.048337836
207124,1,1,0.9268961
207126,4,1,0.7717058
207128,1,1,0.9355988
207138,0,0,1.8649667e-05
207139,4,4,0.11131239
207149,2,2,0.0478606
207155,4,4,0.15542479
207156,1,1,0.7857777
207162,1,1,0.8150326
207165,3,3,0.00015770017
207168,1,1,0.5122829
207169,4,4,0.44656995
207172,1,1,0.98566693
207173,5,5,0.00047734784
207180,2,2,0.31254414
207204,1,1,0.8869712
207209,4,4,0.19894885
207215,4,4,0.323809
207216,4,4,0.3701599
207218,1,1,0.65877163
207221,1,1,0.9530154
207222,3,3,0.0039546583
207229,1,1,0.7852887
207232,4,4,0.42296085
207241,4,4,0.13359882
207247,2,2,0.049599204
207252,1,1,0.5333483
207257,1,1,0.8842385
207259,1,1,0.97536385
207264,1,1,0.5668596
207274,4,4,0.09181039
207292,1,1,0.9154479
207305,1,1,0.6614965
207312,4,1,0.50888187
207316,1,4,0.13551773
207317,4,4,0.3547036
207319,1,1,0.7407586
207324,2,2,0.15061213
207325,4,4,0.33262813
207362,2,2,0.24134172
207373,1,4,0.4794438
207380,1,1,0.88651884
207382,1,1,0.7897945
207394,1,1,0.62984294
207397,4,1,0.5968976
207404,9,1,0.8882908
207408,1,1,0.97294676
207413,1,1,0.80113924
207424,1,4,0.08485729
207427,0,0,1.3299107e-05
207430,4,4,0.15671583
207433,5,2,0.01327896
207434,5,5,0.0009246584
207437,1,1,0.9805279
207440,2,4,0.45742086
207441,4,1,0.7586577
207444,4,4,0.14441362
207445,1,1,0.7437495
207446,1,1,0.59030837
207451,1,1,0.85615534
207453,4,4,0.18738753
207456,1,1,0.52436185
207459,1,1,0.84970146
207464,4,4,0.2197777
207467,1,1,0.8490787
207471,1,1,0.4886141
207479,1,1,0.8592584
207480,5,5,0.0011076647
207489,1,4,0.38256252
207490,4,1,0.5735397
207499,1,1,0.7691215
207501,4,1,0.5684863
207518,4,4,0.26055515
207533,0,0,1.608861e-05
207540,4,4,0.43812543
207550,5,5,0.0012798747
207551,1,1,0.76281637
207553,1,1,0.839806
207555,1,1,0.93242174
207561,0,0,1.466866e-05
207572,4,1,0.74648297
207573,1,4,0.32566997
207591,1,1,0.57058275
207595,0,0,1.7014565e-05
207603,10,10,0.0002935128
207607,4,4,0.19741978
207615,4,4,0.0916359
207616,4,4,0.31725794
207620,4,4,0.10802334
207623,4,4,0.49347866
207640,5,5,0.10211331
207643,4,1,0.8881149
207651,4,4,0.3112779
207654,0,0,1.4749406e-05
207656,1,4,0.48343766
207662,4,4,0.24355938
207663,4,1,0.67487675
207665,1,1,0.72611207
207679,3,3,0.00015980647
207687,4,4,0.48826176
207695,4,4,0.23458476
207703,4,1,0.75982744
207704,1,1,0.92131317
207705,4,4,0.25766888
207707,4,1,0.83389705
207711,3,3,0.000420052
207720,4,1,0.86461395
207729,4,1,0.77561
207730,1,1,0.8541799
207731,1,1,0.74883425
207750,0,0,1.6912003e-05
207752,4,4,0.2426988
207758,4,4,0.23002218
207769,1,1,0.86448026
207781,4,4,0.2393648
207793,8,8,0.020884924
207801,4,4,0.1189748
207804,1,4,0.22165222
207806,5,5,0.0020339503
207815,4,4,0.2080629
207820,1,1,0.68962353
207824,0,0,1.898849e-05
207826,4,4,0.32617936
207827,1,1,0.802795
207831,1,1,0.9149895
207832,4,4,0.14568534
207840,4,4,0.20808019
207843,1,4,0.42938828
207847,1,1,0.6967391
207849,4,1,0.6912126
207853,1,1,0.957563
207859,1,1,0.7959731
207862,4,1,0.5889242
207867,4,4,0.12809864
207869,1,1,0.87808377
207870,5,5,0.00059322285
207874,1,1,0.7779916
207880,1,1,0.8891099
207888,1,4,0.39274737
207891,4,4,0.045427795
207892,1,1,0.5260032
207893,4,1,0.8113843
207895,1,1,0.8883182
207896,1,1,0.8490494
207897,4,4,0.35663337
207900,1,1,0.5800931
207901,3,3,0.00031332744
207903,1,4,0.14614223
207904,4,4,0.15783027
207912,3,3,0.0002680552
207916,1,1,0.9858045
207918,4,4,0.39273402
207928,4,4,0.22269009
207931,1,1,0.8544517
207937,7,1,0.87073296
207940,1,1,0.92048043
207941,1,1,0.9247613
207943,0,0,1.871251e-05
207959,4,1,0.5548619
207964,1,1,0.9880754
207967,4,4,0.08835887
207973,1,1,0.98424363
207976,4,4,0.43677738
207979,0,0,1.7827111e-05
207983,5,5,0.00031022704
207986,1,1,0.8479929
207995,4,4,0.03228332
207996,1,1,0.74800324
208002,1,1,0.72799116
208005,5,5,0.0002462491
208023,4,4,0.47528696
208025,4,4,0.18574178
208032,4,4,0.1604279
208035,1,1,0.8818921
208038,1,1,0.97986645
208040,1,1,0.87110764
208060,1,1,0.77306694
208065,1,1,0.8002842
208075,1,1,0.93558985
208078,2,2,0.17846906
208081,5,5,0.0017695281
208088,4,1,0.88271457
208090,2,2,0.22730815
208092,5,5,0.0037858114
208099,4,4,0.11408696
208107,5,2,0.01635005
208109,5,5,0.002323853
208124,4,4,0.07439615
208134,1,1,0.60437393
208136,4,1,0.88151234
208141,4,4,0.17355998
208146,4,4,0.40179977
208150,1,1,0.69793403
208160,4,1,0.5167289
208174,1,1,0.7686791
208175,4,4,0.28393924
208186,4,4,0.13315627
208188,5,5,0.000492445
208192,1,1,0.5284979
208201,4,4,0.48873636
208202,1,1,0.74332213
208206,1,1,0.83253914
208212,4,4,0.19956824
208221,4,4,0.39460215
208222,4,4,0.05660669
208241,4,4,0.28107682
208247,6,6,1.5010691e-05
208251,1,1,0.92236125
208252,1,1,0.7902558
208259,4,4,0.15311012
208263,1,1,0.78917533
208267,1,1,0.84245783
208269,1,1,0.8185987
208271,1,1,0.91248286
208276,1,1,0.6421126
208279,1,1,0.7446385
208281,1,4,0.4033183
208296,0,0,8.410567e-05
208297,0,0,1.8178156e-05
208304,4,2,0.1449822
208308,1,1,0.6445109
208311,1,1,0.974649
208317,1,1,0.7811129
208319,2,2,0.1832486
208325,4,4,0.292104
208327,1,1,0.7176694
208332,1,1,0.9366421
208337,2,4,0.45811754
208345,4,4,0.33138415
208357,4,4,0.19835803
208358,1,1,0.8534304
208362,4,1,0.77579594
208370,1,1,0.8022959
208376,1,1,0.98463166
208377,3,3,0.00019062262
208388,4,4,0.32591513
208394,5,5,0.0014001551
208399,5,5,0.0011200937
208413,4,4,0.10139334
208418,1,1,0.8259128
208419,1,1,0.75792646
208422,4,4,0.17323102
208423,4,4,0.10692673
208431,1,1,0.93734187
208442,2,2,0.28637666
208447,1,1,0.8902506
208456,2,2,0.25618762
208465,0,0,1.6869448e-05
208474,4,1,0.8014003
208492,5,5,0.000388442
208497,1,1,0.70332897
208500,6,6,1.5085249e-05
208505,1,1,0.7944439
208506,3,3,0.00017902121
208507,0,0,1.8381377e-05
208509,1,1,0.8432623
208511,5,5,0.0044598896
208520,0,0,1.5567508e-05
208523,1,1,0.8911572
208528,4,1,0.678118
208529,1,1,0.7282187
208532,4,4,0.42254725
208535,0,0,1.8492956e-05
208536,4,4,0.3083021
208545,1,1,0.884842
208554,4,2,0.2031383
208557,1,1,0.5185763
208560,2,2,0.25005335
208563,4,4,0.07680896
208571,4,4,0.03451267
208576,4,1,0.72994924
208578,0,0,1.7668679e-05
208581,2,1,0.77867377
208582,1,4,0.4423118
208586,1,1,0.883578
208597,1,1,0.89716494
208599,4,1,0.69988376
208600,4,4,0.24329117
208607,4,1,0.66853905
208609,1,1,0.8644404
208610,1,1,0.6674855
208614,1,4,0.4898262
208622,1,1,0.7874839
208636,1,1,0.5350285
208646,1,1,0.76096475
208654,1,1,0.8718862
208664,4,4,0.08477004
208666,1,1,0.9872694
208667,5,5,0.00069086766
208671,1,1,0.7728832
208673,1,1,0.98190147
208675,4,4,0.14731003
208676,1,1,0.8543571
208679,1,4,0.33170277
208683,1,1,0.8343646
208687,4,4,0.43593776
208689,1,1,0.7945062
208695,1,1,0.8248061
208702,6,6,1.51314625e-05
208707,4,4,0.40677488
208718,4,4,0.08090532
208722,4,4,0.10687676
208731,2,2,0.23411615
208746,1,1,0.86047435
208749,4,4,0.48835257
208755,4,4,0.21646723
208757,4,4,0.089833915
208763,4,4,0.1102207
208767,4,1,0.82956094
208773,4,1,0.92063594
208775,0,0,1.9546356e-05
208781,1,4,0.37135646
208787,5,5,0.00092224695
208796,4,4,0.17982073
208813,4,4,0.11788383
208820,1,1,0.9416166
208826,4,4,0.4136602
208835,4,4,0.3146237
208838,4,4,0.37927032
208839,1,1,0.580714
208841,1,1,0.7727441
208848,1,1,0.6319813
208850,1,4,0.3515111
208851,1,1,0.84058726
208853,8,8,0.002418281
208868,2,4,0.34853157
208869,1,4,0.22586963
208871,1,1,0.7758043
208872,4,4,0.22203168
208876,1,4,0.15320094
208879,4,4,0.14939106
208880,4,4,0.38679013
208901,4,4,0.32575133
208903,0,0,1.6972292e-05
208905,1,1,0.9160374
208915,4,1,0.55441695
208920,1,1,0.6662541
208923,1,1,0.7257742
208940,1,1,0.75458217
208941,4,4,0.27393457
208962,1,1,0.96578205
208973,4,4,0.36410403
208982,1,1,0.65974563
208983,6,6,3.7198406e-05
209002,6,6,1.4647712e-05
209005,0,0,1.6211407e-05
209018,1,1,0.94609743
209020,4,1,0.531435
209025,2,2,0.2849975
209028,1,1,0.7433977
209032,1,1,0.8930283
209033,1,1,0.9167534
209041,0,0,1.8114646e-05
209042,4,4,0.15954916
209053,1,1,0.7864328
209054,2,2,0.21880569
209061,1,4,0.271659
209064,4,1,0.54242957
209065,1,1,0.96922517
209066,5,5,0.0040885895
209072,1,1,0.77440935
209075,1,1,0.8711113
209084,1,1,0.7233045
209090,1,1,0.7392628
209104,1,1,0.5005175
209105,1,1,0.92028433
209113,4,4,0.033828523
209117,4,4,0.34295705
209121,4,4,0.039910294
209123,1,1,0.90388083
209124,4,1,0.82666177
209127,1,4,0.082437545
209128,1,1,0.88014245
209130,4,4,0.11856044
209132,2,2,0.11696342
209133,4,4,0.17960696
209135,4,1,0.8874659
209137,0,0,1.692004e-05
209138,4,4,0.113956116
209139,1,1,0.61145306
209141,5,5,0.00051902066
209147,2,2,0.23919317
209154,4,4,0.49157247
209156,1,1,0.8280742
209157,1,1,0.8688214
209166,1,1,0.64364123
209177,1,1,0.7287505
209181,1,1,0.90103537
209190,4,4,0.052909967
209198,1,1,0.97686315
209200,1,1,0.5610804
209206,1,1,0.8077947
209212,4,4,0.34414732
209220,1,1,0.9487253
209227,1,1,0.63224685
209231,1,1,0.80898887
209233,4,4,0.37919483
209246,1,1,0.5565442
209250,8,8,0.022658156
209255,1,1,0.77671576
209259,4,4,0.4279898
209268,4,4,0.09877152
209272,5,5,0.0002045742
209275,1,1,0.6208072
209278,4,1,0.694233
209279,1,1,0.7234407
209287,1,1,0.78923106
209303,1,1,0.7728136
209307,4,4,0.31841782
209308,1,1,0.7325435
209309,1,1,0.834211
209310,4,4,0.11927982
209312,1,1,0.9183013
209314,4,4,0.26211563
209320,4,4,0.07843013
209323,1,1,0.7398403
209328,4,1,0.6390375
209351,4,4,0.09262003
209359,1,1,0.9820932
209368,1,1,0.7913962
209378,4,1,0.68694496
209379,4,1,0.7609281
209382,4,4,0.4237395
209385,4,4,0.14551437
209386,1,1,0.87570095
209388,0,0,2.9124292e-05
209390,4,4,0.31059667
209395,1,1,0.96260434
209397,4,4,0.21116948
209400,5,5,0.0014291445
209404,1,1,0.5193308
209412,4,4,0.25962806
209436,4,1,0.6568383
209440,1,1,0.70462996
209442,4,4,0.15590319
209446,1,1,0.9175822
209447,1,1,0.79651654
209453,0,0,1.977492e-05
209456,1,1,0.9076664
209458,4,4,0.089968815
209461,1,1,0.5321132
209468,4,4,0.18520778
209471,1,1,0.70100677
209478,1,1,0.9229216
209483,1,1,0.9110624
209491,1,1,0.6962117
209492,1,1,0.83024913
209500,1,1,0.6754279
209517,4,4,0.3074644
209519,1,1,0.9863106
209525,1,1,0.816621
209530,1,1,0.7425376
209531,1,1,0.8105863
209538,4,4,0.16848555
209545,5,5,0.0002890291
209546,1,1,0.7257343
209552,0,0,1.818185e-05
209554,4,1,0.58368057
209562,1,1,0.68808377
209568,1,4,0.369131
209572,3,3,0.00032416356
209575,1,1,0.75342834
209578,2,1,0.7973605
209583,1,1,0.8962645
209592,1,1,0.725554
209593,1,1,0.5910962
209601,0,0,1.9681971e-05
209609,1,1,0.88304806
209618,4,4,0.100544505
209623,1,1,0.7674786
209624,4,4,0.07202309
209633,4,1,0.59105086
209634,1,4,0.26195556
209636,1,1,0.84440684
209653,5,5,0.0008552191
209662,1,1,0.9491117
209663,2,2,0.26625293
209673,0,0,1.4764586e-05
209676,1,1,0.76752234
209681,3,3,0.0022685158
209688,1,1,0.9383111
209691,0,0,1.863748e-05
209694,1,1,0.7947294
209699,5,5,0.0006727024
209702,4,4,0.4516291
209706,5,5,0.00042540094
209707,1,4,0.10268514
209709,1,1,0.9824484
209716,4,4,0.0808855
209717,1,1,0.9038564
209718,1,1,0.8546075
209725,1,1,0.7942273
209731,4,4,0.23640639
209735,4,4,0.23677367
209738,4,4,0.24800971
209740,1,1,0.9616149
209742,1,4,0.45331383
209751,1,4,0.44750726
209759,1,1,0.9455213
209761,1,1,0.9356288
209768,1,1,0.7735276
209772,4,4,0.12768403
209773,4,4,0.35990062
209776,0,0,2.001706e-05
209779,4,2,0.15800172
209780,2,2,0.1695886
209781,1,4,0.21932597
209783,4,1,0.79793966
209788,5,5,0.0020186326
209798,5,5,0.0009381416
209802,4,1,0.8620067
209803,1,1,0.9196736
209805,4,4,0.32457
209807,1,4,0.107716076
209809,4,1,0.8333218
209814,0,0,1.6313727e-05
209823,4,4,0.09031201
209836,1,1,0.9216544
209841,0,0,1.6998674e-05
209843,1,1,0.7216426
209847,1,1,0.7733222
209859,6,6,1.5394236e-05
209862,1,1,0.6247852
209870,4,4,0.40083385
209874,5,5,0.00085653074
209875,1,1,0.55926013
209877,1,1,0.82764715
209882,1,1,0.9711502
209888,1,4,0.22334732
209892,1,1,0.7816864
209906,4,4,0.061751902
209907,4,4,0.30723208
209916,5,5,0.0019622021
209920,4,4,0.17883325
209928,1,4,0.46253842
209929,4,4,0.058509525
209930,4,4,0.18576166
209932,4,1,0.6992586
209934,4,4,0.12704544
209938,1,4,0.08530827
209945,6,6,1.44778e-05
209950,1,1,0.5007098
209953,1,1,0.8687895
209958,4,4,0.35539943
209960,1,1,0.862265
209968,4,4,0.18295048
209971,3,3,0.00024063837
209975,4,4,0.38218817
209977,1,1,0.7827127
209994,8,8,0.11894853
210005,4,4,0.105046675
210008,5,5,0.00021036174
210017,2,2,0.18866219
210019,1,1,0.7034579
210021,1,1,0.7608283
210028,1,1,0.8070203
210030,4,4,0.19119947
210047,4,4,0.3320828
210048,5,5,0.010941366
210050,4,4,0.20039289
210051,1,1,0.693715
210053,4,4,0.39583954
210061,1,4,0.058283802
210062,1,1,0.87191457
210073,0,0,1.3706775e-05
210084,4,4,0.11650858
210090,4,4,0.32661268
210092,4,4,0.1119779
210095,0,0,1.7103252e-05
210099,4,4,0.29573032
210104,1,1,0.83870614
210105,4,4,0.14004737
210109,4,4,0.49300817
210114,1,1,0.92960995
210118,4,4,0.269358
210129,2,4,0.40900537
210133,1,1,0.7423866
210138,1,1,0.79414105
210140,4,4,0.042741373
210146,4,1,0.9692356
210150,4,4,0.15357599
210151,4,4,0.20410122
210154,0,0,1.5325908e-05
210155,1,1,0.84519625
210157,1,1,0.58364004
210158,4,4,0.09065506
210161,4,4,0.24845856
210164,4,4,0.11742179
210170,4,2,0.15486124
210173,9,1,0.83364016
210175,3,3,0.0001493574
210189,4,1,0.717603
210194,4,1,0.8371684
210209,1,1,0.9140566
210213,6,6,1.4116312e-05
210219,4,4,0.36355233
210225,1,1,0.89582676
210226,1,1,0.8845116
210231,4,1,0.7833376
210237,6,6,1.4461175e-05
210247,2,2,0.23520112
210250,5,5,0.0010772434
210253,1,1,0.9746742
210255,1,1,0.6062094
210261,5,5,0.0009849834
210272,1,1,0.675157
210273,4,4,0.23525721
210278,0,0,1.9060726e-05
210281,4,2,0.13408598
210283,1,1,0.64621294
210288,1,1,0.890393
210296,1,1,0.77755666
210299,1,1,0.8498257
210308,1,1,0.82535386
210312,4,1,0.5912517
210317,9,1,0.7385783
210321,3,3,0.00027051606
210327,5,5,0.07890461
210328,1,1,0.64343345
210332,1,1,0.96967006
210333,3,3,9.873527e-05
210346,4,2,0.17775378
210350,1,1,0.76059145
210359,1,1,0.7620804
210360,1,4,0.429878
210370,6,6,1.5226687e-05
210373,1,4,0.41579986
210374,1,1,0.7835365
210375,1,4,0.118743114
210380,4,4,0.16354628
210396,4,4,0.11592486
210406,4,4,0.39965165
210409,2,2,0.19994424
210437,0,0,2.2778166e-05
210443,4,4,0.11681453
210459,1,1,0.78457505
210460,4,1,0.80320245
210465,0,0,1.6665883e-05
210472,1,1,0.9326771
210474,1,1,0.72641647
210476,4,4,0.23030636
210477,6,6,1.5769358e-05
210479,9,4,0.16789827
210482,4,4,0.08561316
210485,4,4,0.41018468
210494,1,1,0.7596371
210510,1,4,0.41835374
210511,1,2,0.21250689
210514,1,1,0.6958477
210519,4,4,0.31784096
210520,2,2,0.16659874
210521,1,4,0.24931364
210525,1,4,0.39021555
210533,4,1,0.5879508
210536,0,0,1.6200947e-05
210539,1,1,0.73930377
210542,1,4,0.15537755
210546,2,2,0.2105226
210551,4,4,0.31665206
210556,4,4,0.1338876
210570,2,2,0.18985267
210577,0,0,1.7486653e-05
210580,1,1,0.82109565
210582,1,1,0.9716442
210591,1,4,0.36952502
210596,1,1,0.97730255
210598,4,4,0.14703886
210599,4,4,0.25486183
210600,1,1,0.97760016
210603,4,1,0.49752098
210607,1,1,0.90853065
210610,4,4,0.28005108
210616,4,4,0.30174676
210617,4,4,0.28374758
210621,1,1,0.6913358
210626,3,3,0.0003423189
210631,4,4,0.11318599
210637,1,1,0.5425933
210640,1,1,0.98350346
210645,1,1,0.9747472
210647,0,0,1.6104917e-05
210652,1,1,0.63215417
210657,4,1,0.7796335
210659,0,0,1.5099484e-05
210665,1,1,0.618073
210666,1,1,0.7509406
210667,1,4,0.1088656
210676,1,1,0.8367112
210679,1,1,0.8078368
210682,4,4,0.4838472
210687,6,6,1.4646454e-05
210689,4,4,0.16537221
210691,1,1,0.92122716
210699,4,4,0.05543158
210700,4,4,0.09227949
210702,4,4,0.04420585
210710,4,4,0.07828054
210715,1,1,0.835392
210721,0,0,1.6171662e-05
210724,4,4,0.31813264
210729,2,2,0.2496798
210732,1,1,0.7991777
210740,6,6,7.993501e-05
210744,1,1,0.9060153
210751,5,5,0.0011303463
210754,1,1,0.9750014
210768,3,3,0.00042753408
210772,1,1,0.91959924
210778,1,1,0.67832315
210779,1,1,0.7749588
210785,1,1,0.8958723
210791,4,1,0.66011924
210793,1,1,0.6953365
210794,1,1,0.72354996
210796,4,4,0.12564968
210799,1,1,0.7858447
210805,4,1,0.68206584
210812,1,1,0.8183138
210819,1,1,0.9200868
210823,4,4,0.3207902
210825,4,4,0.2174374
210831,4,1,0.5246936
210832,2,2,0.23462637
210837,1,1,0.96693087
210846,4,4,0.31833822
210847,1,1,0.9323123
210849,4,4,0.49732473
210853,0,0,1.6092481e-05
210859,2,2,0.24002191
210863,4,4,0.18320173
210868,1,1,0.77114683
210869,1,1,0.9405955
210872,1,1,0.91821456
210874,1,1,0.9620243
210878,3,3,0.0015973112
210895,0,0,1.8832243e-05
210897,1,1,0.78216934
210901,1,1,0.8130507
210902,4,4,0.14978108
210908,1,4,0.3056007
210910,4,4,0.11630492
210912,4,4,0.26670104
210918,4,4,0.24920867
210919,1,1,0.70153064
210922,1,1,0.6404998
210924,4,4,0.11217151
210947,1,1,0.8149533
210952,0,0,1.8679571e-05
210965,4,1,0.66569126
210966,4,4,0.19432385
210967,1,4,0.41784248
210971,1,4,0.21391518
210976,1,4,0.43798923
210978,1,1,0.97404397
210982,1,1,0.64313936
210983,4,4,0.1187836
210984,1,1,0.769767
210992,0,0,1.6532951e-05
210994,2,4,0.43560413
211002,2,2,0.1787128
211034,1,1,0.8846824
211050,0,0,1.6804046e-05
211059,4,4,0.33039644
211069,1,4,0.11405411
211071,4,4,0.3994742
211074,1,1,0.8519542
211082,1,1,0.8874463
211088,1,1,0.4750373
211089,1,1,0.9707391
211099,1,4,0.44747666
211101,4,4,0.32569915
211104,4,4,0.29705012
211130,4,4,0.3591938
211132,1,1,0.9883251
211139,4,4,0.24028775
211141,1,1,0.98413014
211146,4,1,0.5145831
211147,2,2,0.22334127
211153,3,3,0.00019095906
211156,4,1,0.5092101
211159,1,1,0.79654837
211169,5,5,0.0016843246
211177,4,1,0.8897527
211180,0,0,1.5847692e-05
211183,1,1,0.9228353
211196,1,1,0.858095
211204,4,1,0.8500059
211214,4,4,0.25640565
211217,1,1,0.69554317
211218,1,1,0.5555433
211231,4,4,0.14719442
211232,1,1,0.7593951
211234,5,5,0.0013002031
211235,1,1,0.7614446
